"“s“¹•{Œ§ƒR[ƒh","“s“¹•{Œ§–¼","Žs‹æ’¬‘ºƒR[ƒh","Žs‹æ’¬‘º–¼","‘åŽš’¬’š–ÚƒR[ƒh","‘åŽš’¬’š–Ú–¼","ˆÜ“x","Œo“x","Œ´“TŽ‘—¿ƒR[ƒh","‘åŽšEŽšE’š–Ú‹æ•ªƒR[ƒh"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010176001 ","‚©‚½‚µ‚Ü‘äˆê’š–Ú","33.213067","131.640150","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010176002 ","‚©‚½‚µ‚Ü‘ä“ñ’š–Ú","33.211116","131.641148","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010176003 ","‚©‚½‚µ‚Ü‘äŽO’š–Ú","33.210782","131.638494","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010186001 ","‚¯‚â‚«‘äˆê’š–Ú","33.156075","131.671571","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010186002 ","‚¯‚â‚«‘ä“ñ’š–Ú","33.153430","131.672476","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010186003 ","‚¯‚â‚«‘äŽO’š–Ú","33.155052","131.674412","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010186004 ","‚¯‚â‚«‘äŽl’š–Ú","33.153104","131.676340","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010259001 ","‚É‚¶‚ª‹uˆê’š–Ú","33.229222","131.579343","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010259002 ","‚É‚¶‚ª‹u“ñ’š–Ú","33.227737","131.581495","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010259003 ","‚É‚¶‚ª‹uŽO’š–Ú","33.228264","131.584350","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010271000 ","‚Í‚È‚ÌX","33.219812","131.588301","0","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010282001 ","‚Ð‚Î‚èƒP‹uˆê’š–Ú","33.169143","131.641259","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010282002 ","‚Ð‚Î‚èƒP‹u“ñ’š–Ú","33.171057","131.640042","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010282003 ","‚Ð‚Î‚èƒP‹uŽO’š–Ú","33.171877","131.641249","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010282004 ","‚Ð‚Î‚èƒP‹uŽl’š–Ú","33.174743","131.638844","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010282005 ","‚Ð‚Î‚èƒP‹uŒÜ’š–Ú","33.174776","131.641078","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010473001 ","‚Ó‚¶‚ª‹uŽRŽèˆê’š–Ú","33.175273","131.597010","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010473002 ","‚Ó‚¶‚ª‹uŽRŽè“ñ’š–Ú","33.175043","131.593478","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010473003 ","‚Ó‚¶‚ª‹uŽRŽèŽO’š–Ú","33.173515","131.593416","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010474001 ","‚Ó‚¶‚ª‹u¼ˆê’š–Ú","33.179611","131.594426","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010474002 ","‚Ó‚¶‚ª‹u¼“ñ’š–Ú","33.180060","131.596031","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010474003 ","‚Ó‚¶‚ª‹u¼ŽO’š–Ú","33.182109","131.595533","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010475001 ","‚Ó‚¶‚ª‹u“Œˆê’š–Ú","33.180516","131.600606","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010475002 ","‚Ó‚¶‚ª‹u“Œ“ñ’š–Ú","33.180188","131.598511","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010475003 ","‚Ó‚¶‚ª‹u“ŒŽO’š–Ú","33.179226","131.598637","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010476001 ","‚Ó‚¶‚ª‹u“ìˆê’š–Ú","33.177893","131.598557","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010476002 ","‚Ó‚¶‚ª‹u“ì“ñ’š–Ú","33.177425","131.595924","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010476003 ","‚Ó‚¶‚ª‹u“ìŽO’š–Ú","33.177028","131.593974","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010477001 ","‚Ó‚¶‚ª‹u–kˆê’š–Ú","33.183712","131.599620","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010477002 ","‚Ó‚¶‚ª‹u–k“ñ’š–Ú","33.183248","131.598531","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010349000 ","ˆ®’¬","33.219546","131.593384","1","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010457001 ","‰H‰®ˆê’š–Ú","33.215070","131.599150","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010457002 ","‰H‰®“ñ’š–Ú","33.213213","131.599707","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010457003 ","‰H‰®ŽO’š–Ú","33.213679","131.603182","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010457004 ","‰H‰®Žl’š–Ú","33.210974","131.600863","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010458001 ","‰H‰®V’¬ˆê’š–Ú","33.214719","131.596580","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010458002 ","‰H‰®V’¬“ñ’š–Ú","33.213726","131.597102","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010458003 ","‰H‰®V’¬ŽO’š–Ú","33.212809","131.597505","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010459001 ","‰`ŒG’¬ˆê’š–Ú","33.213150","131.584915","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010459002 ","‰`ŒG’¬“ñ’š–Ú","33.213628","131.582038","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010347001 ","‰i‹»ˆê’š–Ú","33.216829","131.588475","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010347002 ","‰i‹»“ñ’š–Ú","33.216845","131.585330","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010347003 ","‰i‹»ŽO’š–Ú","33.214236","131.587543","1","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010314001 ","‰¡’Ëˆê’š–Ú","33.240013","131.739603","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010314002 ","‰¡’Ë“ñ’š–Ú","33.242444","131.740967","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010469000 ","‰¡“c","33.243801","131.716629","1","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010313001 ","‰¡“cˆê’š–Ú","33.248814","131.719019","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010313002 ","‰¡“c“ñ’š–Ú","33.251849","131.720020","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010337001 ","‰¡”ö“Œ’¬ˆê’š–Ú","33.210976","131.675828","3","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010337002 ","‰¡”ö“Œ’¬“ñ’š–Ú","33.205818","131.675521","3","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010337003 ","‰¡”ö“Œ’¬ŽO’š–Ú","33.206184","131.671305","3","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010337004 ","‰¡”ö“Œ’¬Žl’š–Ú","33.210768","131.671688","3","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010028001 ","‰¤ƒm£ˆê’š–Ú","33.238105","131.743786","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010028002 ","‰¤ƒm£“ñ’š–Ú","33.240560","131.746374","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010025000 ","‰¤Žq`’¬","33.245436","131.590000","0","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010027000 ","‰¤ŽqŽR‚ÌŽè’¬","33.237060","131.588037","0","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010021000 ","‰¤ŽqV’¬","33.236917","131.590867","0","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010023000 ","‰¤Žq¼’¬","33.241887","131.589721","0","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010022000 ","‰¤Žq’†’¬","33.242263","131.594374","0","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010024000 ","‰¤Žq’¬","33.243421","131.590234","0","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010026000 ","‰¤Žq“ì’¬","33.240556","131.592823","0","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010020000 ","‰¤Žq–k’¬","33.244881","131.594934","0","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010171001 ","‰³’Ã`’¬ˆê’š–Ú","33.242391","131.673386","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010171002 ","‰³’Ã`’¬“ñ’š–Ú","33.242068","131.677281","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010170000 ","‰³’Ã’¬","33.240860","131.675238","0","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010329000 ","‰ºŒSŽR‚ÌŽè","33.221904","131.639865","0","1"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010208001 ","‰ºŒS’†‰›ˆê’š–Ú","33.226129","131.630659","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010208002 ","‰ºŒS’†‰›“ñ’š–Ú","33.225945","131.633402","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010208003 ","‰ºŒS’†‰›ŽO’š–Ú","33.225864","131.636666","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010209001 ","‰ºŒS“Œˆê’š–Ú","33.229464","131.636218","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010209002 ","‰ºŒS“Œ“ñ’š–Ú","33.227133","131.638282","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010210001 ","‰ºŒS“ìˆê’š–Ú","33.223194","131.630117","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010210002 ","‰ºŒS“ì“ñ’š–Ú","33.223037","131.631172","0","3"
"44","‘å•ªŒ§","44201","‘å•ªŽs","442010210003 ","‰ºŒS“ìŽO’š–Ú","33.223523","131.633305","0","3"
